price	cut	color	clarity	depth	table	x	y	z
645	Ideal	H	VVS2	61.8	55	4.38	4.42	2.72
645	Premium	F	VS2	61.2	59	4.4	4.42	2.7
646	Very Good	E	SI1	60.6	57	4.19	4.25	2.55
646	Ideal	I	VVS1	62.2	54	4.43	4.45	2.76
646	Ideal	G	VS2	61.3	56	4.54	4.58	2.8
646	Premium	H	VVS1	59.9	62	4.28	4.23	2.55
646	Premium	H	VVS1	61.5	58	4.22	4.17	2.58
646	Premium	G	VVS2	60.2	60	4.26	4.24	2.56
17175	Premium	E	VS1	61.4	58	7.44	7.48	4.58
17176	Ideal	G	VVS2	61.3	56	7.39	7.43	4.55
17182	Ideal	G	SI2	61.1	57	8.16	8.21	5
17184	Very Good	H	SI2	63.3	58	8.88	8.84	5.61
17186	Premium	J	SI1	61.4	58	8.76	8.73	5.37
17191	Premium	G	VS1	59.6	60	7.9	7.76	4.67
17193	Ideal	I	SI1	62.2	60	8.43	8.39	5.23
17197	Premium	G	VS1	62.3	58	7.65	7.61	4.75
17203	Premium	F	VVS2	58.8	58	7.51	7.43	4.39
17204	Premium	G	VVS1	61.5	58	7.48	7.58	4.63
17204	Ideal	G	VS1	61.4	57	7.72	7.65	4.72
17209	Premium	J	SI2	58.3	61	9.05	8.94	5.24
17209	Ideal	J	SI2	64.6	55	8.61	8.57	5.55
17214	Ideal	J	VVS2	62.7	56	8.18	8.11	5.11
17216	Premium	D	VVS2	60.8	57	7.28	7.23	4.41
17218	Premium	I	SI2	62.9	58	8.43	8.34	5.27
17219	Very Good	G	VS1	61.8	53	7.63	7.67	4.73
17219	Ideal	H	SI2	61.8	57	8.3	8.24	5.11
17220	Ideal	F	SI2	60	56	8.17	8.22	4.92
17223	Ideal	D	VS2	62.7	54	7.35	7.39	4.62
17224	Ideal	I	SI1	60.4	56	8.36	8.43	5.07
17228	Premium	G	VVS2	61.5	60	7.64	7.59	4.68
17231	Ideal	I	SI1	61.5	56	8.76	8.69	5.37
17233	Premium	H	SI1	61.5	61	8.47	8.41	5.19
17235	Premium	D	SI2	61.8	59	8.15	8.07	5.01
17237	Premium	E	SI2	59.7	59	8.39	8.27	4.97
17240	Ideal	F	VS2	61.8	56	7.36	7.39	4.56
17244	Very Good	F	SI2	60.8	57	8.09	8.15	4.94
17245	Ideal	H	SI1	62.5	54	8.07	8.1	5.05
17247	Very Good	H	SI1	62.7	56	7.98	8.02	5.02
17250	Ideal	I	SI1	60.8	60	8.24	8.35	5.04
17254	Premium	I	VS2	61.5	58	8.3	8.26	5.09
17256	Ideal	F	VS1	62	55	7.52	7.55	4.67
17258	Premium	H	VS2	62	58	8.19	8.1	5.05
17262	Premium	I	VS1	59.8	59	8.8	8.78	5.26
17263	Very Good	D	SI2	62.3	56	7.99	8.06	5
17263	Ideal	E	SI2	61.4	57	8.36	8.33	5.12
17265	Ideal	G	SI2	61.7	57	8.15	8.1	5.01
17265	Premium	H	SI1	61.2	59	8.42	8.37	0
17267	Very Good	H	VVS2	58.6	62	8.07	8.14	4.75
17278	Premium	I	VS1	61.1	58	8.08	8.11	4.95
17279	Very Good	F	VVS1	60	60	7.36	7.44	4.44
17294	Premium	E	SI2	62.5	56	8.17	8.08	5.08
17294	Premium	I	SI2	59.9	58	8.68	8.61	5.18
17294	Ideal	H	SI1	62.4	57	8.14	8.08	5.06
17297	Very Good	I	VS2	59.9	57	8.14	8.25	4.91
17312	Ideal	H	SI2	62.2	56	8.38	8.35	5.2
17313	Good	F	SI2	64	58	7.94	7.83	5.05
17315	Very Good	I	VS2	60.3	59	8.18	8.2	4.94
17317	Very Good	F	VVS2	63.1	56	7.32	7.26	4.6
17323	Very Good	I	SI1	62.9	54	8.16	8.08	5.1
17323	Premium	E	VS2	62.9	58	7.57	7.54	4.75
17327	Ideal	J	IF	61.5	58	8.11	8.14	5
17329	Fair	H	I1	64.8	61	10	9.85	6.43
17329	Ideal	G	IF	62.2	57	7.45	7.51	4.65
17330	Good	F	VS1	57.6	63	7.86	7.81	4.51
17334	Premium	G	SI1	62.5	58	7.98	8.08	5.02
17339	Ideal	G	SI2	62.7	56	8.75	8.67	5.46
17343	Ideal	G	VS2	61.5	57	7.76	7.72	4.76
17347	Premium	H	SI1	61.8	58	8.13	8.06	5
17351	Ideal	F	VS2	61.8	57	7.62	7.58	4.7
17353	Ideal	E	IF	61.8	56	6.81	6.88	4.23
17360	Premium	G	VVS1	61.5	58	7.58	7.48	4.63
17365	Good	I	VS1	62.5	56	7.96	8	4.99
17365	Ideal	J	VS1	62.1	57	8.53	8.57	5.31
17366	Ideal	F	VS1	62.9	57	7.38	7.48	4.62
17377	Very Good	H	VS2	62.9	59	7.9	8.01	5
17381	Ideal	I	SI1	60.4	56	8.43	8.36	5.07
17383	Ideal	H	SI1	60.6	57	8.19	8.09	4.92
17392	Ideal	H	SI1	62	56	8.06	8.13	5.02
17393	Premium	E	VS1	61.2	58	7.49	7.58	4.61
17393	Premium	G	SI2	60.1	60	8.27	8.2	4.95
17400	Good	E	VS1	63.8	56	7.51	7.57	4.81
17403	Premium	G	SI2	60.1	60	8.25	8.18	4.94
17403	Ideal	H	SI1	59.3	58	8.25	8.19	4.87
17403	Ideal	H	SI1	61.6	57	8.1	8.04	4.97
17405	Fair	F	SI2	65.8	58	8.38	8.31	5.49
17405	Good	G	SI1	63.6	61	7.9	7.83	5
17407	Ideal	H	SI2	62.3	55	8.88	8.83	5.52
17408	Fair	I	VS1	67.7	58	7.74	7.68	5.22
17414	Ideal	F	VS1	62	55	7.55	7.52	4.67
17416	Premium	I	VS2	62.3	58	8.22	8.16	5.1
17422	Very Good	I	VS2	63.8	59	7.89	7.85	5.02
17425	Very Good	F	VS1	62.8	56	7.52	7.57	4.74
17433	Premium	I	VS2	61.1	60	8.06	8.12	4.94
17436	Premium	I	VS1	61.1	58	8.11	8.08	4.95
17441	Ideal	D	VS2	62.5	55	7.38	7.43	4.63
17442	Ideal	G	VS2	60.3	57	7.9	7.83	4.74
17447	Good	H	SI1	58	58	8.21	8.26	4.78
17448	Very Good	I	SI2	63	62	8.58	8.62	5.42
17451	Premium	J	VS1	62.3	61	8.55	8.43	5.29
17455	Ideal	F	VS1	61.7	56	7.48	7.46	4.61
17458	Premium	H	SI1	59.6	59	8.27	8.19	4.9
17469	Ideal	H	SI1	61.3	56	8.24	8.27	5.06
17473	Premium	H	SI2	59.1	60	8.49	8.45	5.01
17475	Very Good	G	SI2	61	60	8.29	8.33	5.07
17476	Very Good	H	SI1	60.1	60	8.25	8.2	4.94
17489	Premium	H	SI1	61.1	60	8.19	8.11	4.98
17492	Premium	G	VS1	61.2	57	7.73	7.64	4.7
17496	Premium	D	VVS1	62.8	55	7.01	6.95	4.38
17497	Good	I	VS2	65	57	7.85	7.99	5.15
17513	Premium	G	SI2	60.4	59	8.32	8.38	5.04
17514	Very Good	F	SI2	62.3	63	8.07	7.96	4.99
17516	Ideal	I	SI2	62	57	8.45	8.49	5.25
17522	Premium	H	SI2	62.4	57	8.72	8.66	5.43
17525	Premium	G	SI2	62.4	60	8.34	8.29	5.19
17534	Ideal	J	VS2	60.1	59	8.64	8.69	5.21
17534	Ideal	F	SI2	62.9	56	7.94	8.01	5.02
17535	Premium	H	VS2	62.9	59	8.01	7.9	5
17539	Premium	H	VS2	61.6	60	8.45	8.43	5.2
17545	Very Good	D	VVS2	62	56	7.25	7.32	4.52
17554	Premium	H	SI2	61.7	58	8.38	8.28	5.14
17555	Ideal	G	SI2	61.9	57	8	8.08	4.98
17569	Ideal	G	IF	62.4	55	7.53	7.61	4.72
17569	Ideal	H	SI2	62.2	55	8.51	8.56	5.3
17570	Very Good	I	VS2	62.4	58	8.06	7.99	5.01
17574	Premium	I	VS2	62.5	57	8.01	7.92	4.98
17579	Premium	G	SI1	61.8	58	8.16	8.1	4.94
17582	Very Good	F	SI2	58.2	61	8.45	8.5	4.93
17590	Ideal	D	IF	62	56	6.55	6.44	4.03
17591	Premium	H	SI2	59.6	59	8.9	8.82	5.29
17592	Premium	I	VS2	61.1	60	8.12	8.06	4.94
17597	Good	F	VS2	62.2	56	7.54	7.6	4.71
17598	Very Good	F	IF	58.2	60	7.32	7.39	4.28
17600	Good	H	SI1	63.3	59	7.96	8.03	5.06
17604	Ideal	G	VVS2	61.8	56	7.59	7.6	4.69
17605	Premium	G	VS1	59.4	60	7.82	7.86	4.66
17606	Premium	J	VVS1	61.3	58	8.29	8.24	5.07
17607	Ideal	I	VS1	62	57	8.04	7.99	4.97
17607	Premium	I	SI2	63	62	8.62	8.58	5.42
17608	Good	G	SI2	63.7	59	8.57	8.52	5.44
17609	Ideal	G	SI2	60.9	55	8.16	8.19	4.98
17614	Premium	G	VS2	61	58	7.77	7.75	4.73
17614	Ideal	G	SI2	62.2	54	8.16	8.21	5.09
17634	Premium	H	SI2	62.7	58	8.33	8.27	5.2
17640	Premium	I	VS1	60.6	60	8.21	8.18	4.97
17642	Premium	I	VS1	61.2	60	8.63	8.6	5.27
17649	Ideal	E	VS1	62.2	57	7.37	7.32	4.57
17650	Premium	G	SI2	62.7	58	8.12	8.09	5.08
17659	Ideal	D	VS1	61.2	57	7.4	7.46	4.55
17662	Ideal	F	VS2	61.3	54	7.72	7.67	4.72
17663	Premium	E	IF	61.8	58	7.15	7.08	4.4
17667	Premium	E	VVS2	58.7	61	7.49	7.36	4.36
17672	Very Good	H	SI1	63.4	60	7.96	8.04	5.07
17673	Premium	I	SI1	61.6	58	8.43	8.46	5.2
17676	Very Good	E	SI1	62.7	57	8.03	8.11	5.06
17676	Ideal	I	SI2	62	57	8.49	8.45	5.25
17685	Very Good	F	VS1	61.9	61	7.61	7.67	4.73
17688	Ideal	E	SI2	62.2	57	8.04	8.09	5.02
17689	Very Good	E	VVS2	60.2	61	7.34	7.4	4.44
17694	Very Good	F	SI2	60.6	58	8.27	8.32	5.03
17710	Ideal	F	SI2	62	57	8.03	8.1	5
17712	Ideal	I	VS2	62.2	55	8.2	8.26	5.12
17713	Fair	H	VS2	60.5	63	8.2	8.11	4.93
17715	Very Good	I	SI1	62.5	55	8.39	8.44	5.26
17723	Premium	D	VS1	61	59	7.48	7.53	4.5
17724	Very Good	G	SI1	63	55	7.96	8.1	5.06
17729	Ideal	G	IF	62.4	55	7.61	7.53	4.72
17730	Ideal	F	SI2	62.3	57	8.19	8.22	5.11
17740	Good	G	SI1	64.2	59	7.84	7.93	5.06
17742	Premium	F	SI2	58.2	61	8.5	8.45	4.93
17746	Premium	F	SI2	61.3	61	8.02	7.96	4.9
17747	Ideal	I	SI1	60.7	57	8.38	8.42	5.1
17751	Very Good	I	VS1	59.7	63	8.24	8.15	4.89
17752	Very Good	G	SI2	62.7	55	8.07	8.14	5.08
17753	Ideal	J	SI1	61.4	58	8.73	8.76	5.37
17759	Very Good	E	SI2	59.3	61	8.14	8.19	4.84
17759	Very Good	H	SI1	62.8	59	7.99	8.04	5.03
17760	Good	E	SI2	57.7	61	8.31	8.19	4.76
17760	Good	D	VS2	63.7	60	7.88	7.81	5
17765	Premium	G	VS1	59.4	60	7.86	7.82	4.66
17766	Premium	F	VS2	61.4	60	7.72	7.62	4.71
17772	Very Good	I	SI1	58.5	60	8.49	8.54	4.98
17773	Premium	D	VS1	59.7	60	7.62	7.56	4.53
17776	Premium	D	SI1	60.4	58	8.26	8.16	4.96
17801	Ideal	J	SI2	62.1	56	8.97	8.93	5.56
17803	Very Good	E	VS2	62.7	58	7.52	7.6	4.74
17803	Premium	F	SI1	61.3	59	8.15	8.22	5.02
17804	Good	G	SI1	63.9	60	7.81	7.75	4.97
17805	Premium	H	SI2	60.6	59	8.27	8.22	5
17811	Very Good	H	SI1	62.5	57	8.09	8.07	5.05
17820	Ideal	H	SI1	61.9	57	8.3	8.38	5.16
17825	Ideal	E	VS2	61.3	55	7.6	7.63	4.67
17829	Ideal	J	VS1	61.6	57	8.6	8.55	5.28
17837	Very Good	I	VS2	59.4	60	8.39	8.47	5.01
17838	Ideal	H	VS1	62.9	54	8.01	7.96	5.02
17841	Premium	G	SI2	61.9	60	8.24	8.29	5.12
17849	Premium	H	SI1	62.7	59	8.08	8.03	5.05
17849	Ideal	E	SI2	62.2	57	8.09	8.04	5.02
17849	Premium	H	SI1	61.3	59	8.16	8.08	4.98
17856	Ideal	I	SI2	62.3	59	8.54	8.61	5.34
17869	Good	F	SI1	63	64	7.67	7.76	4.86
17871	Ideal	F	SI2	62	57	8.1	8.03	5
17877	Very Good	I	VS1	62.8	59	8.02	8.07	5.05
17882	Ideal	H	SI1	61.7	57	8.14	8.08	5
17888	Very Good	G	VVS2	61.1	59	7.81	7.9	4.8
17891	Premium	J	VVS1	61.5	58	8.36	8.26	5.11
17892	Ideal	H	SI1	61.9	60	8.09	8.07	5
17893	Premium	I	VS2	59	59	8.34	8.27	4.9
17893	Very Good	H	SI1	63.3	56	8.6	8.55	5.43
17893	Very Good	H	SI1	62.1	59	8.15	8.2	5.08
17895	Ideal	I	SI1	61.7	55	8.37	8.41	5.18
17898	Good	G	VS2	64.1	55	7.94	7.88	5.07
17902	Good	G	SI1	64.2	59	7.93	7.84	5.06
17904	Premium	G	VS1	61.7	58	7.78	7.69	4.77
17904	Premium	G	VS1	62.4	58	7.71	7.61	4.78
17909	Very Good	D	IF	59	59	6.63	6.72	3.94
17916	Ideal	I	VS2	62	56	8.16	8.18	5.06
17920	Very Good	J	VS1	59.6	60	8.71	8.77	5.21
17924	Premium	D	SI2	58.9	58	8.99	8.94	5.28
17932	Very Good	D	VVS1	60.8	55	7.03	7.12	4.3
17934	Premium	I	SI1	58.5	60	8.54	8.49	4.98
17936	Ideal	I	VS1	62.3	59	8.02	8.06	5.01
17936	Premium	D	VS1	63	52	7.37	7.3	4.62
646	Good	G	SI1	64.3	54	4.68	4.72	3.02
646	Very Good	E	VVS1	61.1	60	4.17	4.21	2.56
646	Ideal	E	VVS2	62.4	56	4.16	4.2	2.61
646	Premium	E	VVS1	61.3	60	4.18	4.21	2.57
646	Ideal	F	IF	62.4	55	4.17	4.2	2.61
646	Ideal	E	VVS2	60.3	57	4.21	4.25	2.55
646	Ideal	E	VVS1	62	56	4.19	4.23	2.61
647	Ideal	G	VVS2	62.2	53	4.36	4.39	2.72
647	Ideal	G	SI1	61.5	55	4.4	4.44	2.72
647	Ideal	G	SI1	61.9	55	4.39	4.43	2.73
647	Ideal	D	VS1	62.9	55	4.25	4.21	2.66
647	Ideal	D	VS1	61.7	57	4.26	4.23	2.62
647	Premium	H	SI1	62.4	58	4.54	4.47	2.81
647	Very Good	H	SI1	63.3	54	4.53	4.51	2.86
647	Good	J	VS1	63.7	56	4.68	4.71	2.99
647	Very Good	F	SI2	60.8	58	4.78	4.83	2.92
647	Very Good	J	VS1	62	55	4.74	4.77	2.95
647	Ideal	J	VS1	62.1	56	4.75	4.79	2.96
647	Ideal	J	VS1	60.2	57	4.81	4.85	2.91
647	Premium	J	VS1	62.1	58	4.75	4.79	2.96
647	Ideal	J	VS1	62.7	57	4.72	4.75	2.97
17938	Premium	E	SI2	58.2	60	8.32	8.25	4.82
17952	Very Good	H	SI1	62.5	61	8.04	8.08	5.04
17952	Very Good	H	SI1	63	58	8.03	8.1	5.08
17953	Very Good	D	SI2	60	56	8.16	8.23	4.92
17955	Very Good	I	SI2	60.6	58.5	8.59	8.67	5.24
17983	Ideal	H	VS1	61.9	57	8.15	8.05	5.01
17986	Ideal	J	IF	61	55	8.32	8.25	5.05
17988	Premium	G	SI2	58.7	60	8.4	8.32	4.91
17995	Fair	F	VS1	58.9	62	8.17	7.97	4.75
17996	Very Good	I	SI2	62.4	60	8.58	8.73	5.4
18001	Ideal	G	SI2	62.5	54.2	8.23	8.27	5.16
18005	Very Good	G	SI2	62.3	59	8.07	8.2	5.07
18007	Premium	D	SI2	60.4	59	8.54	8.48	5.13
18014	Very Good	G	VS1	62.8	55.4	7.7	7.74	4.85
18017	Ideal	G	SI2	61.6	56	8.11	8.16	5.01
18020	Premium	J	VS2	62.2	58	8.73	8.67	5.41
18023	Good	H	VS2	63.8	59	7.88	8.01	5.07
18026	Good	H	SI1	58.4	60	8.31	8.36	4.87
18026	Ideal	H	SI1	60.8	57	8.24	8.18	4.99
18026	Fair	H	SI1	62	62	8.47	8.31	5.2
18027	Good	E	SI1	58.7	59	8.23	8.27	4.84
18028	Very Good	D	SI2	61.6	61	8.47	8.38	5.19
18029	Ideal	I	SI1	62	56	8.28	8.3	5.14
18034	Premium	E	SI2	62.4	61	8.19	8.1	5.08
18034	Premium	H	SI2	62.8	59	0	0	0
18037	Ideal	I	SI2	58.4	62	8.87	8.79	5.15
18041	Very Good	I	VS1	62.9	59	7.94	8.03	5.02
18055	Premium	H	SI2	62.1	59	8.44	8.4	5.23
18055	Ideal	F	VS2	62.3	56	7.65	7.61	4.75
18057	Ideal	E	VS1	62.6	56	7.44	7.41	4.65
18059	Ideal	I	SI1	61.7	55	8.41	8.37	5.18
18062	Ideal	I	SI1	61.6	57	8.38	8.43	5.18
18062	Ideal	H	SI1	61.8	57	8.1	8.15	5.02
18067	Very Good	E	SI2	62.4	61	8.23	8.31	5.16
18068	Very Good	I	SI1	61.8	59	8.44	8.51	5.24
18069	Good	F	SI1	62.8	62	8	8.03	5.03
18077	Good	G	SI1	60.8	61	7.99	8.09	4.89
18077	Very Good	G	SI1	59.1	57	8.16	8.23	4.84
18090	Very Good	I	SI2	62.3	57	8.69	8.76	5.44
18102	Premium	F	IF	60.5	61	7.5	7.4	4.45
18104	Premium	H	VS1	60.7	61	8.18	8.1	4.94
18107	Very Good	G	VS2	61.9	55	7.64	7.68	4.74
18107	Very Good	E	VS2	58.6	60	7.91	7.82	4.61
18112	Very Good	D	IF	59.1	58	6.83	6.9	4.06
18113	Ideal	J	VS2	60.4	56	8.72	8.81	5.3
18114	Very Good	D	IF	60.9	58	6.57	6.67	4.03
18115	Very Good	E	SI2	58.8	59	8.23	8.28	4.85
18115	Premium	H	SI1	62.5	61	8.08	8.04	5.04
18115	Premium	H	SI1	63	58	8.1	8.03	5.08
18118	Very Good	H	SI1	60.7	55	8.28	8.36	5.05
18119	Very Good	I	SI1	60.7	56	8.55	8.61	5.21
18120	Very Good	D	SI2	62.4	59	7.98	8.04	5
18120	Premium	E	SI2	58.3	59	8.48	8.41	4.92
18124	Ideal	F	SI2	61	60	8.22	8.2	5.01
18124	Ideal	G	SI2	61.8	56	8.22	8.18	5.07
18127	Very Good	I	VS1	61.8	60	8.11	8.21	5.04
18128	Very Good	E	SI2	62.4	60	8.13	8.15	5.08
18128	Ideal	F	VS2	60.9	56	7.85	7.88	4.79
18128	Ideal	G	SI2	60.2	60	8.38	8.47	5.07
18128	Ideal	E	SI2	60.2	60	8.28	8.32	5
18164	Premium	G	SI2	62.6	59	8.18	8.12	5.1
18166	Premium	G	VS2	60.9	59	8.17	8.14	4.97
18168	Ideal	G	SI2	62	57	8.31	8.27	5.14
18172	Ideal	G	VS2	63	56	8	7.93	5.02
18176	Very Good	E	VS2	58.6	62	7.84	7.92	4.62
18178	Ideal	G	VS1	62.8	55	7.74	7.7	4.85
18179	Ideal	F	VS1	61.6	57	7.53	7.61	4.66
18183	Ideal	F	SI2	61.6	55	8.08	8.02	4.97
18186	Very Good	G	SI1	62.5	58	7.98	8.04	5.01
18186	Ideal	H	SI1	62.8	54	8.03	8.08	5.05
18190	Ideal	I	VS2	62.6	56	8.45	8.4	5.27
18193	Premium	I	VS2	61.2	58	8.18	8.2	5.01
18193	Ideal	E	SI1	62.4	57	8.17	8.09	5.08
18193	Premium	G	SI1	60.5	55	8.49	8.42	5.11
18198	Ideal	H	SI2	63.5	53	8.12	8.09	5.14
18206	Premium	I	VS1	62.9	59	8.03	7.94	5.02
18207	Premium	H	VS2	60.8	62	8.17	8.12	4.95
18207	Premium	H	VS2	62.7	53	8.02	7.95	0
18211	Very Good	G	VVS2	62.6	55	7.66	7.76	4.83
18215	Very Good	I	VS1	62.9	57	8.09	8.13	5.1
18231	Premium	F	SI2	60.2	58	8.24	8.17	4.94
18231	Very Good	D	IF	61.7	58	6.55	6.65	4.07
18232	Premium	E	SI2	62.4	61	8.31	8.23	5.16
18236	Very Good	H	SI1	59.3	60	8.14	8.21	4.85
18236	Very Good	H	SI1	61.1	58	8.07	8.16	4.96
18239	Premium	I	VS2	61.8	60	8.47	8.39	5.21
18242	Premium	I	SI2	60.2	59	9.36	9.31	5.62
18242	Fair	I	SI2	65.8	56	8.99	8.94	5.9
18242	Fair	I	SI2	65.8	56	8.99	8.94	5.9
18251	Premium	F	VS2	62.8	58	7.61	7.54	4.76
18252	Ideal	H	SI1	62.2	56	8.03	8.05	5
18252	Premium	I	SI1	58.5	59	8.9	8.87	5.2
18254	Premium	H	SI1	62.1	59	8.83	8.73	5.45
18255	Premium	I	SI2	62.3	57	8.76	8.69	5.44
18257	Very Good	G	SI1	61.3	59	8.08	8.11	4.96
18274	Premium	F	SI2	61.3	59	8.15	8.11	4.98
18275	Ideal	H	SI1	62.2	55	8.2	8.27	5.12
18276	Ideal	G	SI2	61.9	55	8.4	8.36	5.19
18279	Ideal	G	VVS1	61	56	7.62	7.67	4.66
18279	Premium	D	IF	60.9	58	6.67	6.57	4.03
18281	Very Good	I	VS2	58.9	61	8.35	8.36	4.92
18286	Premium	D	SI2	62.4	59	8.04	7.98	5
18291	Premium	E	SI2	61.5	58	8.31	8.24	5.09
18294	Ideal	G	VVS1	61.4	56	7.42	7.47	4.57
18295	Ideal	H	SI1	62.1	55	8.12	8.07	5.03
18295	Premium	H	SI1	61.4	56	8.19	8.13	5.01
18296	Ideal	G	SI2	62	55	8.16	8.1	5.04
18304	Ideal	H	SI2	61.6	56	8.48	8.52	5.24
18306	Ideal	F	SI1	59.5	60	8.1	8.13	4.83
18308	Fair	H	SI2	64.7	57	8.44	8.5	5.48
18310	Premium	E	SI2	61.5	59	8.16	8.24	5.04
18312	Ideal	G	SI2	61.3	55	8.19	8.25	5.04
18318	Premium	H	VS2	61.8	60	8.19	8.14	5.05
18318	Ideal	D	VS2	62	55	7.51	7.5	4.67
18320	Premium	F	SI2	61.7	58	8.11	8.15	5.02
18324	Ideal	I	VS1	62.1	56	8.13	8.09	5.04
18325	Good	J	VS2	62	58	8.63	8.6	5.34
18340	Good	H	VS1	57.6	63	8.23	8.25	4.75
18342	Ideal	I	VS1	62.7	56	8.28	8.2	5.17
18343	Ideal	G	SI1	61.1	60	8.46	8.42	5.16
18344	Ideal	F	SI2	61.5	55	8.23	8.28	5.08
18358	Very Good	G	VS2	60.5	59	7.89	7.99	4.8
18364	Premium	I	VS2	62	57	8.38	8.34	5.18
18369	Ideal	J	SI2	62.5	56	8.81	8.76	5.49
18371	Ideal	D	SI2	60.3	56	8.29	8.25	4.99
18371	Very Good	I	SI1	63.2	59	8.55	8.44	5.37
18371	Premium	H	SI1	63	56	7.98	7.93	5.01
18371	Premium	H	SI1	58.2	60	8.34	8.26	4.83
18374	Ideal	H	SI2	62	55	8.57	8.6	5.32
18376	Good	F	SI1	63	61	7.85	7.99	4.99
18377	Premium	G	VVS2	62.6	55	7.76	7.66	4.83
18392	Very Good	H	SI1	61.1	56	8.23	8.3	5.05
18394	Ideal	F	SI2	61.7	56	8.12	8.16	5.02
18398	Very Good	G	SI1	62.1	60	7.94	8.03	4.96
18398	Premium	F	VS1	58.5	60	7.83	7.76	4.56
18407	Very Good	D	SI2	60.9	60	8.21	8.28	5.02
18416	Ideal	F	VS1	60.3	57	7.49	7.56	4.54
18419	Premium	G	VS1	61.7	59	7.85	7.74	4.81
18421	Ideal	F	VS2	62	55	7.49	7.54	4.66
18423	Premium	G	SI1	61.3	59	8.11	8.08	4.96
18426	Premium	H	SI1	60.3	58	8.56	8.51	5.15
18426	Premium	J	IF	61.4	60	8.45	8.49	5.2
18426	Premium	E	SI2	61.8	56	8.12	8.05	5
18429	Very Good	F	VS2	62.8	59	7.7	7.8	4.87
18430	Very Good	J	VS2	58.1	60	8.89	8.93	5.18
18430	Very Good	F	VS2	62	57	7.65	7.7	4.76
18430	Premium	F	VS1	60.6	58	7.68	7.71	4.66
18431	Ideal	G	VVS2	62	57	7.63	7.72	4.76
18432	Premium	I	SI1	59.9	59	8.46	8.41	5.05
18439	Premium	G	SI1	61.5	58	8.2	8.15	5.03
18440	Ideal	H	SI1	62.8	52	8.05	8.1	5.06
18440	Ideal	H	SI1	63.9	54	7.92	8	5.1
18442	Ideal	H	SI1	62.2	55	8.27	8.2	5.12
18443	Premium	H	VS2	62.2	58	8.17	8.12	5.06
18445	Ideal	G	VVS1	61	56	7.67	7.62	4.66
18447	Premium	I	VS2	58.9	61	8.36	8.35	4.92
18458	Ideal	F	SI2	63.3	55	7.96	8.05	5.08
18462	Ideal	H	SI2	63.1	55	8.17	8.13	5.14
18462	Ideal	J	VS1	61.4	55	8.34	8.27	5.1
18468	Good	D	SI1	61.9	60	8.15	8.11	5.03
18470	Ideal	H	SI1	61.5	60	8.17	8.29	5.06
18474	Good	H	VS2	64.1	59	7.91	7.85	5.05
18475	Ideal	H	SI1	60.6	57	8.39	8.35	5.07
18481	Premium	I	VS2	58.7	60	8.54	8.5	5
18483	Very Good	F	SI2	61	58	8.36	8.43	5.12
18485	Premium	J	SI1	63	58	8.77	8.65	5.49
18487	Premium	F	SI2	61.7	58	8.15	8.11	5.02
18489	Very Good	H	SI1	59.5	59	8.27	8.3	4.92
18495	Good	H	SI2	64.3	60	8.71	8.65	5.58
18507	Very Good	G	SI1	61.7	54	8.07	8.19	5.02
18508	Ideal	J	SI1	61.9	55	8.53	8.56	5.29
18515	Fair	G	VS2	67.6	58	7.65	7.61	5.16
18522	Premium	H	VS1	60.9	59	8.62	8.59	5.24
18524	Very Good	G	SI1	61.8	61	8	8.09	4.97
18525	Premium	G	VS2	60.5	59	7.99	7.89	4.8
18526	Very Good	D	SI2	60.3	60	8.31	8.43	5.05
18528	Ideal	H	SI1	61.5	57	8.36	8.29	5.12
18531	Ideal	I	VS2	61.3	56	8.45	8.36	5.15
18535	Ideal	F	SI2	61.4	58	8.12	8.16	5
18541	Good	I	SI1	56.9	62	8.87	8.81	5.03
18541	Ideal	H	SI2	62	55	8.6	8.57	5.32
18552	Very Good	F	IF	63.2	58	7.2	7.32	4.59
18557	Very Good	E	VS2	63.4	56	7.65	7.55	4.82
18559	Premium	I	SI2	59.3	60	9.51	9.46	5.62
18559	Premium	J	VS2	62.1	58	8.54	8.49	5.29
18559	Premium	H	SI1	61.1	56	8.3	8.23	5.05
18561	Good	H	VS2	57.8	60	8.29	8.35	4.81
18561	Very Good	H	VS2	60.7	56	8.08	8.17	4.93
18565	Fair	H	VS2	64.5	57	8	7.95	5.14
18571	Ideal	F	VS1	60.5	57	7.6	7.63	4.61
18572	Good	G	SI1	63.1	59	7.98	8.03	5.05
18574	Fair	G	SI1	70.6	64	7.43	6.64	4.69
18575	Premium	D	SI2	60.9	60	8.28	8.21	5.02
18578	Ideal	F	SI2	61.6	55	8.19	8.14	5.03
18593	Good	H	SI2	57.6	64	9.44	9.38	5.42
18594	Premium	J	IF	61.4	60	8.49	8.45	5.2
18604	Ideal	H	SI1	65	61	7.9	7.79	5.11
18607	Ideal	G	VS2	61.4	54	8.16	8.09	4.99
18611	Premium	F	SI2	60.7	59	8.21	8.16	4.97
18614	Ideal	F	VVS2	61.1	58	7.36	7.38	4.5
18615	Premium	J	VS2	61.3	59	8.61	8.58	5.27
18630	Very Good	G	SI1	60.1	60	8.09	8.18	4.89
18640	Good	H	VS2	63.3	55	7.87	7.94	5
18640	Very Good	F	SI2	63.4	55	8.18	8.11	5.16
18648	Ideal	H	SI1	62.9	57	8.19	8.12	5.13
18653	Premium	I	VS2	60.8	60	8.47	8.5	5.16
